index,cell_id,age_group,gender,municipality,education_level,past_vote,prob,expected_N,party,expected_N_raked,prob_raked,vote_2026
154,2571,41-50,Men,Uppsala,"Tertiary education, 2 years or longer",Christian Democrats (KD),0.0424162164172144,191.44135117745552,Christian Democrats (KD),233.1128564265597,0.0516490575678113,Christian Democrats (KD)
155,13282,31-40,Women,Göteborg,Upper secondary school,Other party,0.0030034502968741,30.03870779915728,Other party,62.82447469683556,0.0062815680501565,Other party
156,14514,41-50,Women,Skövde,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0398472343797855,50.65778906702139,Sweden Democrats (SD),80.406203893884,0.0632472303106143,Sweden Democrats (SD)
157,2559,31-40,Men,Uppsala,"Tertiary education, 2 years or longer",Moderate Party (M),0.1599991806905878,1007.4988408905624,Moderate Party (M),1113.5182687456663,0.1768359460600718,Moderate Party (M)
158,13854,31-40,Women,Trollhättan,Upper secondary school,Did not vote,0.4305984721155103,485.1552985325455,Did not vote,319.15852060896754,0.2832684127176422,Did not vote
159,5470,31-40,Men,Eksjö,"Primary school, shorter than 9 years",Moderate Party (M),0.1,3.3100000000000005,Moderate Party (M),3.093005939436571,0.0934442882005006,Moderate Party (M)
160,12360,71-104,Men,Gullspång,Upper secondary school,Social Democrats (S),0.3216754975321893,76.07625516636277,Social Democrats (S),89.14775488079198,0.3769461094325241,Social Democrats (S)
161,12446,71-104,Women,,Upper secondary school,Other party,0.1,43.05,Other party,43.05,0.0999999999999999,Other party
162,9767,51-60,Men,Höganäs,"Tertiary education, 2 years or longer",Moderate Party (M),0.2349148024710047,94.6001909550736,Moderate Party (M),105.43164482582522,0.2618118818619946,Moderate Party (M)
163,1319,18-22,Women,Stockholm,Upper secondary school,Social Democrats (S),0.1090456866634404,1762.1346782065325,Social Democrats (S),2650.372715435248,0.1640122722985252,Social Democrats (S)
164,17445,31-40,Men,Västerås,"Tertiary education, 2 years or longer",Social Democrats (S),0.175921949364607,505.195061990342,Social Democrats (S),692.9872005673354,0.2413160151016246,Social Democrats (S)
165,4205,51-60,Men,Norrköping,Upper secondary school,Sweden Democrats (SD),0.1656130000855015,726.2130053749243,Sweden Democrats (SD),1274.3133883257271,0.2906073861632217,Sweden Democrats (SD)
166,1525,51-60,Men,Nacka,Upper secondary school,Centre Party (C),0.0976935211588187,231.396874216778,Centre Party (C),137.54487969439597,0.0580701172398868,Centre Party (C)
167,616,41-50,Women,Botkyrka,"Tertiary education, 2 years or longer",Green Party (MP),0.0687518203342207,113.0279926294589,Green Party (MP),113.61512518727868,0.0691089569265685,Green Party (MP)
168,10758,61-70,Men,Varberg,"Tertiary education, shorter than 2 years",Social Democrats (S),0.2173912443266158,131.63039843976586,Social Democrats (S),134.26061383416737,0.2217351178103507,Social Democrats (S)
169,13292,41-50,Women,Göteborg,"Tertiary education, 2 years or longer",Social Democrats (S),0.3171773404966392,4802.382112459615,Social Democrats (S),5313.672733805491,0.3509459569252685,Social Democrats (S)
170,329,18-22,Men,Järfälla,"Primary school, 9/10 years",Did not vote,0.8225387312387547,1693.2782321281002,Did not vote,1400.8939931528296,0.6805081089832069,Did not vote
171,9524,51-60,Men,Lund,Upper secondary school,Sweden Democrats (SD),0.1197282588127375,196.11488793526416,Sweden Democrats (SD),373.3108501831375,0.2279065019433074,Sweden Democrats (SD)
172,2346,51-60,Women,Knivsta,"Tertiary education, 2 years or longer",Social Democrats (S),0.2863211961528575,126.553968699563,Social Democrats (S),122.78506653434032,0.2777942681772405,Social Democrats (S)
173,13115,31-40,Women,Vara,"Primary school, shorter than 9 years",Sweden Democrats (SD),0.1,2.1,Sweden Democrats (SD),3.653619476061528,0.1739818798124537,Sweden Democrats (SD)
174,1421,31-40,Women,Södertälje,"Primary school, 9/10 years",Did not vote,0.8818022413447166,395.1355843465675,Did not vote,334.425899618057,0.7463197938363243,Did not vote
175,13312,61-70,Men,Göteborg,Upper secondary school,Sweden Democrats (SD),0.2009118979532642,2065.153307871807,Sweden Democrats (SD),2941.564506712379,0.2861750291093773,Sweden Democrats (SD)
176,6173,71-104,Women,Växjö,"Tertiary education, 2 years or longer",Social Democrats (S),0.37115750291763,462.8334061382847,Social Democrats (S),488.1935183931623,0.391494401277596,Social Democrats (S)
177,20565,31-40,Men,Krokom,Upper secondary school,Sweden Democrats (SD),0.1629752355644567,87.74586682790353,Sweden Democrats (SD),130.27296335400828,0.2419631563038786,Sweden Democrats (SD)
178,1360,51-60,Men,Stockholm,"Tertiary education, shorter than 2 years",Sweden Democrats (SD),0.0749471850377623,700.3139917113555,Sweden Democrats (SD),1043.834225950531,0.1117105152931294,Sweden Democrats (SD)
179,4938,61-70,Men,Gislaved,"Primary school, shorter than 9 years",Sweden Democrats (SD),0.1,14.32,Sweden Democrats (SD),26.502860724820927,0.1850758430504255,Sweden Democrats (SD)
180,1341,31-40,Women,Stockholm,"Tertiary education, 2 years or longer",Centre Party (C),0.1500248070219465,6559.519634939868,Centre Party (C),3981.565851098542,0.0910636268659796,Centre Party (C)
181,20136,71-104,Men,Sundsvall,Upper secondary school,Social Democrats (S),0.424413210497428,1460.023885432202,Social Democrats (S),1621.8346090183918,0.4714498441959222,Social Democrats (S)
182,18833,51-60,Women,Hedemora,"Tertiary education, 2 years or longer",Centre Party (C),0.0862742632738444,17.065049275566427,Centre Party (C),18.80492804947268,0.0950704148102764,Centre Party (C)
183,2694,71-104,Women,Enköping,"Primary school, shorter than 9 years",Social Democrats (S),0.2607423267024945,143.74724471108522,Social Democrats (S),198.9220405769556,0.3608235816741439,Social Democrats (S)
184,13269,23-30,Women,Göteborg,"Tertiary education, shorter than 2 years",Left Party (V),0.074023645518429,328.34668442609563,Left Party (V),664.8323342251393,0.1498821683669182,Left Party (V)
185,16611,71-104,Women,Örebro,Upper secondary school,Did not vote,0.1969341957667743,975.1590571783364,Did not vote,596.0997775004696,0.1203828538684632,Did not vote
186,10118,71-104,Men,Kristianstad,"Tertiary education, 2 years or longer",Moderate Party (M),0.1838056635234195,185.2209671325499,Moderate Party (M),230.63267249684148,0.2288703706428912,Moderate Party (M)
187,9693,51-60,Women,Helsingborg,"Tertiary education, shorter than 2 years",Moderate Party (M),0.1790306024046058,277.04985722112747,Moderate Party (M),355.9235733352378,0.2299990780841601,Moderate Party (M)
188,2571,41-50,Men,Uppsala,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0355831090000192,160.60080416068683,Sweden Democrats (SD),291.75898152972326,0.0646428372246473,Sweden Democrats (SD)
189,1323,23-30,Men,Stockholm,"Tertiary education, 2 years or longer",The Liberals (L),0.1110887802283722,1593.5685523759996,The Liberals (L),1315.3752284102077,0.0916957287145491,The Liberals (L)
190,19493,71-104,Men,Gävle,Upper secondary school,Sweden Democrats (SD),0.1188142584429397,366.3281216312719,Sweden Democrats (SD),644.6057312117306,0.2090703591112255,Sweden Democrats (SD)
191,19551,51-60,Men,Sandviken,Upper secondary school,Christian Democrats (KD),0.0491687152948542,72.31242958414221,Christian Democrats (KD),42.27690634349038,0.0287461116090911,Christian Democrats (KD)
192,12424,61-70,Men,,"Primary school, 9/10 years",Left Party (V),0.1,22.57,Left Party (V),22.57,0.1,Left Party (V)
193,4866,71-104,Men,Habo,Postgraduate education,Did not vote,0.0875480200463434,0.3414372781807393,Did not vote,0.1715844880416711,0.0439960225747874,Did not vote
194,5076,41-50,Men,Jönköping,"Primary school, 9/10 years",Did not vote,0.6636275449556698,381.5858383495101,Did not vote,265.16954587886335,0.4611644276154145,Did not vote
195,13820,71-104,Women,,Upper secondary school,Moderate Party (M),0.1,168.03,Moderate Party (M),168.03,0.1,Moderate Party (M)
196,19493,71-104,Men,Gävle,Upper secondary school,Social Democrats (S),0.4017278703695348,1238.6073699233498,Social Democrats (S),1289.4273645164512,0.4182107435510026,Social Democrats (S)
197,19381,41-50,Women,Ljusdal,Upper secondary school,Did not vote,0.3451817962259536,146.70226339603028,Did not vote,75.79223420937127,0.1783346687279324,Did not vote
198,15579,18-22,Men,Karlstad,Upper secondary school,Moderate Party (M),0.184004257005653,504.4108697295967,Moderate Party (M),536.9110311000732,0.1958600047787813,Moderate Party (M)
199,12926,18-22,Men,Tibro,"Primary school, 9/10 years",Did not vote,0.7419059212804949,280.5146288361552,Did not vote,194.972274184436,0.5156632483058343,Did not vote
200,1314,18-22,Men,Stockholm,Upper secondary school,Did not vote,0.4225870719552184,7221.505955228336,Did not vote,5420.758015067889,0.3172111567265044,Social Democrats (S)
201,1384,71-104,Men,Stockholm,"Tertiary education, shorter than 2 years",Social Democrats (S),0.2145209481154723,1334.920955932961,Social Democrats (S),1800.073182167651,0.2892706148627067,Social Democrats (S)
202,19504,18-22,Men,Sandviken,Upper secondary school,Did not vote,0.4017448284082567,345.5809013967825,Did not vote,218.7022854189165,0.2542458561019722,Did not vote
203,10969,31-40,Men,Partille,Upper secondary school,Social Democrats (S),0.1092876509685685,109.91059057908936,Social Democrats (S),122.64100897796806,0.121945917249645,Social Democrats (S)
204,202,41-50,Men,Österåker,"Tertiary education, 2 years or longer",Moderate Party (M),0.2172783231248572,180.5148308521314,Moderate Party (M),240.0999038799796,0.2889984399133119,Moderate Party (M)
205,1335,31-40,Men,Stockholm,"Tertiary education, 2 years or longer",Social Democrats (S),0.1425948532543238,4814.273176087156,Social Democrats (S),7259.4780621579375,0.2150198318861775,Social Democrats (S)
206,13274,31-40,Men,Göteborg,"Tertiary education, 2 years or longer",Left Party (V),0.045328421026095,804.9149035287799,Left Party (V),1662.3535997825782,0.0936146958328684,Left Party (V)
207,109,31-40,Men,Vallentuna,"Tertiary education, shorter than 2 years",Sweden Democrats (SD),0.0755840213568774,29.402184307825344,Sweden Democrats (SD),54.64665712484933,0.1404798383672219,Sweden Democrats (SD)
208,1383,71-104,Men,Stockholm,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0433477473286521,591.5103557225887,Sweden Democrats (SD),907.2541919209324,0.0664864530160367,Sweden Democrats (SD)
209,10049,18-22,Men,Kristianstad,Upper secondary school,Sweden Democrats (SD),0.1437853793740374,311.99989470372384,Sweden Democrats (SD),659.9358034805136,0.3041318970830515,Sweden Democrats (SD)
210,13315,61-70,Women,Göteborg,"Primary school, shorter than 9 years",Centre Party (C),0.1,142.1,Centre Party (C),108.41150377364266,0.0762924023741327,Centre Party (C)
211,13254,18-22,Women,Göteborg,"Primary school, 9/10 years",Sweden Democrats (SD),0.0364109119229204,381.80482242374336,Sweden Democrats (SD),809.5071365367914,0.0771988495648284,Sweden Democrats (SD)
212,2213,18-22,Men,Älvkarleby,Upper secondary school,Did not vote,0.4887067668512736,93.68508720538917,Did not vote,55.18630441860545,0.2878784789702945,Did not vote
213,13468,51-60,Women,Kungälv,"Tertiary education, 2 years or longer",Did not vote,0.0725670930908246,70.07804179780936,Did not vote,38.92487818749058,0.0403074227891587,Did not vote
214,2557,31-40,Men,Uppsala,"Primary school, 9/10 years",Left Party (V),0.0119267001640693,10.861645839417967,Left Party (V),28.17232073062637,0.0309347982108557,Left Party (V)
215,4232,71-104,Women,Norrköping,"Primary school, shorter than 9 years",Sweden Democrats (SD),0.0655662477568153,145.29480502910278,Sweden Democrats (SD),318.81473094056474,0.1438694634208324,Sweden Democrats (SD)
216,14066,71-104,Women,Borås,Upper secondary school,Social Democrats (S),0.3132203391000774,1107.985627532614,Social Democrats (S),1570.0819743824318,0.4438519744395408,Social Democrats (S)
217,13253,18-22,Men,Göteborg,Upper secondary school,Did not vote,0.5017320232384328,6017.824059924087,Did not vote,3940.998573322248,0.3285780986753693,Social Democrats (S)
218,17583,71-104,Women,Sala,Upper secondary school,Sweden Democrats (SD),0.1237441292411605,143.30807607418802,Sweden Democrats (SD),203.7133334212089,0.1759030596850089,Sweden Democrats (SD)
219,13264,23-30,Men,Göteborg,Upper secondary school,Sweden Democrats (SD),0.0839786648970712,597.4830071431928,Sweden Democrats (SD),1107.0335918320034,0.1555980704501951,Sweden Democrats (SD)
220,10402,31-40,Women,Hylte,Upper secondary school,Sweden Democrats (SD),0.1292689587325438,32.3301665790092,Sweden Democrats (SD),55.62426115580817,0.2224080813906764,Sweden Democrats (SD)
221,1324,23-30,Men,Stockholm,"Tertiary education, shorter than 2 years",Did not vote,0.3208335345358942,2083.460889922644,Did not vote,1512.5124430617357,0.2329128017157233,Did not vote
222,5462,23-30,Men,Eksjö,Upper secondary school,Sweden Democrats (SD),0.1583501130638788,37.08559647956042,Sweden Democrats (SD),60.17364810425652,0.2569327416919578,Sweden Democrats (SD)
223,2985,41-50,Women,Nyköping,Upper secondary school,Moderate Party (M),0.1564037174810569,181.1780663300563,Moderate Party (M),208.76479869041663,0.1802182309136884,Moderate Party (M)
224,2578,41-50,Women,Uppsala,"Tertiary education, shorter than 2 years",Moderate Party (M),0.1914408257456716,326.71291321756325,Moderate Party (M),347.1874777329809,0.2034381095353222,Moderate Party (M)
225,22173,61-70,Men,Skellefteå,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0794424154674809,35.39159609076276,Sweden Democrats (SD),52.17371486946111,0.1171127157563661,Sweden Democrats (SD)
226,6507,31-40,Men,Hultsfred,"Primary school, 9/10 years",Other party,0.0022379609845853,0.2233485062616172,Other party,0.7562460635237992,0.0075776158669719,Other party
227,19453,41-50,Men,Gävle,"Primary school, 9/10 years",Did not vote,0.6832808843617468,324.1484515412127,Did not vote,227.0527697366116,0.4786103915189958,Did not vote
228,12208,71-104,Women,Essunga,"Primary school, shorter than 9 years",Sweden Democrats (SD),0.0772410462499159,11.63250156523734,Sweden Democrats (SD),26.06045228501896,0.1730441718792759,Sweden Democrats (SD)
229,15952,51-60,Women,Arvika,"Tertiary education, shorter than 2 years",Other party,0.0072246204565435,1.6602177809137055,Other party,0.9710313675177528,0.004225549902166,Other party
230,9470,71-104,Women,Malmö,"Tertiary education, 2 years or longer",Green Party (MP),0.1220264988501901,425.92129158670366,Green Party (MP),412.7473746655913,0.1182521701425599,Green Party (MP)
231,10519,61-70,Women,Halmstad,"Tertiary education, shorter than 2 years",Christian Democrats (KD),0.0573151123051431,56.11149494673512,Christian Democrats (KD),46.3750996110122,0.0473698668141084,Christian Democrats (KD)
232,9440,51-60,Men,Malmö,"Tertiary education, 2 years or longer",Moderate Party (M),0.1395373736541223,649.7557804204206,Moderate Party (M),853.8016428054457,0.1833569511017815,Moderate Party (M)
233,1637,71-104,Women,Sundbyberg,Upper secondary school,Did not vote,0.2745654703064866,282.82989096271183,Did not vote,183.77002444822327,0.1784001790585607,Did not vote
234,13743,18-22,Men,,Upper secondary school,Other party,0.1,93.22,Other party,93.22,0.0999999999999999,Other party
235,3324,51-60,Women,Eskilstuna,Upper secondary school,Social Democrats (S),0.306491309417815,859.3403333456699,Social Democrats (S),843.4040492432725,0.3008074931319183,Social Democrats (S)
236,411,18-22,Men,Ekerö,"Primary school, 9/10 years",Sweden Democrats (SD),0.0835434113433525,72.6744135275824,Sweden Democrats (SD),181.16390078334004,0.2082583064528567,Sweden Democrats (SD)
237,13136,51-60,Men,Vara,Upper secondary school,Sweden Democrats (SD),0.1663561590808807,71.56641963659487,Sweden Democrats (SD),131.64918217414376,0.3060185545656526,Sweden Democrats (SD)
238,1443,51-60,Men,Södertälje,Upper secondary school,Sweden Democrats (SD),0.146237149252587,367.4500849269754,Sweden Democrats (SD),609.9376065368986,0.242741913693198,Sweden Democrats (SD)
