index,cell_id,age_group,gender,municipality,education_level,party,prob,expected_N,expected_N_raked,prob_raked,vote_2026
158,3474,40-44,Women,Copenhagen,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.25323630317028,453.8822921838255,413.18684264546846,0.2305309335746484,Socialdemokratiet (A)
159,19742,50-54,Women,Odense,H50 Vocational bachelors educations,V: Venstre,0.1130716525518745,196.43707830021984,202.68287843839173,0.1166668136550777,Venstre (V)
160,7039,60-64,Women,Frederikssund,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.471777142658215,369.4421590312008,307.9119897277986,0.3932031988036271,Socialdemokratiet (A)
161,16477,75-79,Men,Lolland,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.1176976843319294,77.94538292370444,80.8695343051387,0.1221131587746902,Danmarksdemokraterne (Æ)
162,16559,45-49,Women,Lolland,H1030 Primary school 10th grade,Did not vote,0.1918988516029152,21.29887253929386,58.01632073364266,0.5227161814538722,Did not vote
163,12391,35-39,Women,Horsens,"H2010 Upper secondary education, General (stx, hf, student courses)",Did not vote,0.1,8.872167592988458,30.79113481906423,0.3470531242376216,Did not vote
164,780,25-29,Women,Aarhus,H70 Masters programs,Other - Left,0.4658017134184536,2256.375410917761,2102.2448899743163,0.4339833110381806,Other - Left
165,22953,30-34,Women,Skanderborg,H1030 Primary school 10th grade,V: Venstre,0.1030310564786173,6.920869051938031,5.601518713509068,0.083389872948972,Venstre (V)
166,5759,20-24,Women,Fredensborg,"H2010 Upper secondary education, General (stx, hf, student courses)",Did not vote,0.0636645673599634,25.50745803498944,81.33855078282787,0.2030144923955882,Did not vote
167,524,50-54,Women,Aalborg,H70 Masters programs,V: Venstre,0.167487110758221,121.90721634258306,124.33039026433524,0.1708162852828728,Venstre (V)
168,14817,55-59,Women,Kerteminde,H1030 Primary school 10th grade,Did not vote,0.1286842827142126,14.89595073843845,42.764780708440775,0.3694396703861008,Did not vote
169,18750,75-79,Men,Nyborg,H50 Vocational bachelors educations,A: Socialdemokratiet,0.3684730056981193,44.70169927165495,43.11744346174543,0.355414094972499,Socialdemokratiet (A)
170,338,35-39,Men,Aalborg,H30 Vocational Education and Training (VET),Did not vote,0.0377460992300505,76.36150878676494,304.0956602845341,0.1503168959191286,Did not vote
171,11813,45-49,Women,Holbæk,H70 Masters programs,Other - Left,0.2539235881780723,53.4371393983426,51.1913967146767,0.2432522265224597,Enhedslisten (Ø)
172,3452,30-34,Women,Copenhagen,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Left,0.5181605942038783,791.4602248377516,631.239676834146,0.41326590492971,Other - Left
173,16947,90-94,Women,Lyngby-Taarbæk,H1020 Primary school 7th-9th grade,F: SF - Socialistisk Folkeparti,0.1,5.642822774659183,2.6696061418775856,0.0473097640752827,Socialistisk Folkeparti (F)
174,3295,30-34,Men,Copenhagen,H1020 Primary school 7th-9th grade,Did not vote,0.1,98.8660103253692,365.3891870372661,0.3695801882110606,Did not vote
175,19141,45-49,Women,Næstved,H50 Vocational bachelors educations,Other - Left,0.1347104979096746,99.79637286196932,85.77169721077786,0.1157792383276577,Other - Left
176,7663,70-74,Women,Gentofte,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.1616972518538258,101.94329664135437,80.96112722141328,0.1284164060805928,Socialistisk Folkeparti (F)
177,27033,75-79,Men,Varde,H70 Masters programs,Other - Right,0.1271465458445988,9.099993308645526,10.839767626833186,0.151454947796559,Other - Right
178,2076,85-89,Women,Ballerup,H1030 Primary school 10th grade,Other - Left,0.1,2.966415568110483,2.652391203610664,0.0894140130642638,Other - Left
179,6324,80-84,Men,Frederiksberg,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.3736830866893406,73.02555267447198,66.98419045619984,0.3427684985917214,Socialdemokratiet (A)
180,903,85-89,Women,Aarhus,H70 Masters programs,A: Socialdemokratiet,0.2193428068751478,22.843692384651657,23.750737006590143,0.2280521569218447,Socialdemokratiet (A)
181,26344,25-29,Men,Tønder,H1030 Primary school 10th grade,V: Venstre,0.127469731802418,15.329550413140316,12.045788673476205,0.1001642846772874,Venstre (V)
182,24648,65-69,Men,Struer,H50 Vocational bachelors educations,A: Socialdemokratiet,0.4175427074200946,28.68837660516956,22.885899076359483,0.3330910073302734,Socialdemokratiet (A)
183,3537,70-74,Women,Copenhagen,H30 Vocational Education and Training (VET),Other - Left,0.1759519751588127,410.9063662272413,350.1509414676532,0.1499362259110868,Other - Left
184,17755,90-94,Women,Middelfart,H1020 Primary school 7th-9th grade,Other - Left,0.1,7.652416356877324,5.844215908088759,0.0763708564136932,Other - Left
185,22560,55-59,Men,Silkeborg,H30 Vocational Education and Training (VET),Other - Right,0.1357029111214557,212.94991904409025,217.32360099425225,0.1384900517581866,Other - Right
186,12991,30-34,Women,Høje-Taastrup,H50 Vocational bachelors educations,Did not vote,0.0223739346259677,9.62990248754604,43.11293921336962,0.1001677934683908,Did not vote
187,12259,45-49,Men,Horsens,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0809645425873468,97.48706592842298,126.48874155231832,0.1050508906458608,Danmarksdemokraterne (Æ)
188,3486,45-49,Women,Copenhagen,H50 Vocational bachelors educations,Did not vote,0.024498179821763,90.17722638161744,423.10312291210766,0.1149431713987964,Did not vote
189,790,30-34,Women,Aarhus,H70 Masters programs,A: Socialdemokratiet,0.1103451077116866,591.0608324380063,637.0639313323413,0.1189334232013603,Socialdemokratiet (A)
190,25394,70-74,Women,Syddjurs,H70 Masters programs,I: Liberal Alliance,0.0710600071546956,6.131585048497993,3.828080206845853,0.0443642883097333,Liberal Alliance (I)
191,25501,50-54,Men,Sønderborg,H30 Vocational Education and Training (VET),Other - Left,0.0380734301042367,39.8406085433104,28.36663472638983,0.0271083982909935,Other - Left
192,16533,30-34,Women,Lolland,H40 Short cycle higher education,Other - Right,0.1337262614248946,3.7499574450020017,3.9129620736059256,0.1395391272768015,Other - Right
193,6282,55-59,Men,Frederiksberg,H70 Masters programs,A: Socialdemokratiet,0.1426710519245166,110.83502576650308,98.59442144605232,0.1269144814494973,Socialdemokratiet (A)
194,6460,70-74,Women,Frederiksberg,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4142261500168493,244.7609344854162,222.3488707010416,0.3762966376342811,Socialdemokratiet (A)
195,19724,40-44,Women,Odense,H70 Masters programs,Other - Right,0.1073534056150057,105.75210302007513,91.05648003889966,0.0924352609199177,Other - Right
196,25391,70-74,Women,Syddjurs,H40 Short cycle higher education,M: Moderaterne,0.0652538658437304,2.877856121967744,2.899842743597902,0.0657524008633444,Moderaterne (M)
197,25057,50-54,Women,Svendborg,H50 Vocational bachelors educations,A: Socialdemokratiet,0.3123026016033096,206.22515801846816,187.9925697027256,0.2846915922595389,Socialdemokratiet (A)
198,21319,20-24,Men,Roskilde,H1020 Primary school 7th-9th grade,M: Moderaterne,0.0686731003094207,19.5523394734243,29.78907524671765,0.1046272828539657,Moderaterne (M)
199,16855,40-44,Women,Lyngby-Taarbæk,H70 Masters programs,Æ: Danmarksdemokraterne,0.00780291873108,5.001805092670966,3.159302538420944,0.0049285768832366,Danmarksdemokraterne (Æ)
200,764,20-24,Women,Aarhus,"H2020 Upper secondary education, General (hhx, htx)",Did not vote,0.0575155516811758,208.593285440392,712.9027019869726,0.1965690895237312,Did not vote
201,3275,20-24,Men,Copenhagen,"H2010 Upper secondary education, General (stx, hf, student courses)",Did not vote,0.0520311175618707,567.2388212823976,2327.197885760584,0.213466889501668,Socialdemokratiet (A)
202,25451,25-29,Men,Sønderborg,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.2604239041745453,133.225756476112,91.21422179789334,0.1783015866088144,Liberal Alliance (I)
203,15154,70-74,Women,Kolding,H30 Vocational Education and Training (VET),V: Venstre,0.0884795556324109,69.71861985905987,82.3573782779257,0.1045193414300542,Venstre (V)
204,281,85-89,Women,Aabenraa,H1020 Primary school 7th-9th grade,Did not vote,0.1,34.93624454148472,127.26988264073582,0.3642918244678829,Did not vote
205,828,50-54,Women,Aarhus,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.252198440582227,663.8515260815655,408.1371700887785,0.1550520768515732,Socialistisk Folkeparti (F)
206,18051,20-24,Men,Norddjurs,H1020 Primary school 7th-9th grade,V: Venstre,0.1156187468251178,20.9514585756984,21.437738965058056,0.1183022415813543,Venstre (V)
207,165,25-29,Women,Aabenraa,H30 Vocational Education and Training (VET),Other - Right,0.1799690307056183,50.15911049343685,49.467797228064896,0.1774886243136587,Other - Right
208,3263,90-94,Women,Brønderslev,H1020 Primary school 7th-9th grade,M: Moderaterne,0.1,9.981223628691986,7.962252029409418,0.0797723037335939,Moderaterne (M)
209,12742,60-64,Women,Hvidovre,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.5497943420787165,59.58524239966462,55.194758889490096,0.5092832541705224,Socialdemokratiet (A)
210,19157,55-59,Women,Næstved,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Left,0.1515834271009255,8.297673683709657,6.112072746546067,0.1116564676953423,Other - Left
211,17418,70-74,Women,Mariagerfjord,H1020 Primary school 7th-9th grade,V: Venstre,0.0670988755139336,19.39878231575297,17.65855803846207,0.0610795754234611,Venstre (V)
212,3447,25-29,Women,Copenhagen,H70 Masters programs,Other - Left,0.6261978174353597,6529.26807357799,5778.649472590146,0.554208779097806,Other - Left
213,19598,55-59,Men,Odense,H50 Vocational bachelors educations,M: Moderaterne,0.1320423193353471,107.82273848970976,117.2148388301532,0.1435441113483631,Moderaterne (M)
214,3471,40-44,Women,Copenhagen,H1030 Primary school 10th grade,Did not vote,0.1117840513672084,52.98269543342142,192.41717795386344,0.4059659767849408,Did not vote
215,5939,35-39,Men,Fredericia,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.2258605476594135,122.04158000000056,92.8099753321982,0.1717620491047956,Liberal Alliance (I)
216,20195,50-54,Men,Randers,H30 Vocational Education and Training (VET),V: Venstre,0.114142421234264,192.3397158733575,212.83316089597028,0.1263040875011128,Venstre (V)
217,17339,30-34,Women,Mariagerfjord,H1030 Primary school 10th grade,Did not vote,0.1119840920024125,8.154383417636977,23.28854311120266,0.3198214041206828,Did not vote
218,23390,25-29,Men,Slagelse,H40 Short cycle higher education,V: Venstre,0.1,13.042738205365405,11.055471216455564,0.0847634219316589,Venstre (V)
219,17671,45-49,Women,Middelfart,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.249290889431455,83.78534035329376,75.11767724638396,0.2235015396943466,Socialistisk Folkeparti (F)
220,13646,60-64,Women,Ikast-Brande,H30 Vocational Education and Training (VET),Other - Right,0.1279387842873058,81.0715046731314,93.2910926971841,0.1472224924482961,Other - Right
221,790,30-34,Women,Aarhus,H70 Masters programs,V: Venstre,0.0786210459598731,421.1316825536777,574.7681994789522,0.1073034371422493,Venstre (V)
222,7039,60-64,Women,Frederikssund,H30 Vocational Education and Training (VET),Did not vote,0.0375325667908908,29.391234240559527,106.59795990019458,0.1361254521324448,Did not vote
223,3797,55-59,Women,Dragør,"H2010 Upper secondary education, General (stx, hf, student courses)",F: SF - Socialistisk Folkeparti,0.0968225843253783,4.895472326838891,3.475491641877526,0.0687382258751574,Socialistisk Folkeparti (F)
224,3488,45-49,Women,Copenhagen,H70 Masters programs,F: SF - Socialistisk Folkeparti,0.1406838348855007,799.9622291292843,718.0098691460336,0.1262714390741262,Socialistisk Folkeparti (F)
225,28046,60-64,Women,Vesthimmerlands,H50 Vocational bachelors educations,Æ: Danmarksdemokraterne,0.0422901830990041,9.847521483432306,16.367131010848347,0.0702886475971325,Danmarksdemokraterne (Æ)
226,7832,80-84,Men,Gladsaxe,H30 Vocational Education and Training (VET),V: Venstre,0.1272023191902573,43.77962330230912,40.37003744639119,0.1172957189128588,Venstre (V)
227,25211,55-59,Men,Syddjurs,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2738786150920617,198.14920895716804,170.31231246431406,0.2354029093345287,Socialdemokratiet (A)
228,16447,60-64,Men,Lolland,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4957736825785687,406.7377643889215,362.4967069199224,0.441848146513511,Socialdemokratiet (A)
229,21597,80-84,Women,Roskilde,H1020 Primary school 7th-9th grade,Other - Left,0.0669530876320354,34.94399931132156,30.8462060894199,0.0591016706765911,Other - Left
230,11576,80-84,Women,Hjørring,H1020 Primary school 7th-9th grade,Did not vote,0.0246332106484724,18.6299523122006,75.74816272302147,0.1001570169006273,Did not vote
231,14198,40-44,Women,Jammerbugt,H50 Vocational bachelors educations,Other - Left,0.1009271519263331,26.319789615923177,15.182491260318136,0.0582195231957064,Other - Left
232,11316,25-29,Men,Hjørring,H1030 Primary school 10th grade,Did not vote,0.0882340273330608,14.046496162483772,53.31853371359152,0.3349240199565816,Did not vote
233,3341,50-54,Men,Copenhagen,H50 Vocational bachelors educations,Other - Left,0.3521340252401532,858.7830836242787,733.4348406171667,0.3007364346162252,Other - Left
234,19700,30-34,Women,Odense,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0954883523146559,101.41566597058151,92.45631880698866,0.0870526408268999,Danmarksdemokraterne (Æ)
235,4263,65-69,Men,Esbjerg,H30 Vocational Education and Training (VET),Other - Right,0.1177087846351909,187.97416252605603,186.444029418294,0.11675062045973,Other - Right
236,388,60-64,Men,Aalborg,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.1029419829038429,306.38326252140223,222.2247483420627,0.0746654894147209,Liberal Alliance (I)
237,17121,60-64,Women,,H1020 Primary school 7th-9th grade,M: Moderaterne,0.1,0.7888888888888889,0.7888888888888889,0.1,Moderaterne (M)
238,3301,30-34,Men,Copenhagen,H50 Vocational bachelors educations,Other - Left,0.390729161892634,1843.131474170909,1583.4300540153067,0.3356745335811237,Other - Left
239,27176,75-79,Women,Varde,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.5363305481320073,257.954216565258,202.5221330347636,0.4210778488744701,Socialdemokratiet (A)
240,27581,55-59,Men,Vejle,H30 Vocational Education and Training (VET),Other - Right,0.1336013172584836,228.62250963539617,215.815545725134,0.126117245584082,Other - Right
241,25941,45-49,Women,Thisted,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.3196765452345959,138.37352530055966,109.66809619018376,0.2533600125918848,Socialdemokratiet (A)
242,7139,35-39,Men,Furesø,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.1862056170778679,33.79862091737219,36.11911614377425,0.1989898441803516,Liberal Alliance (I)
243,330,30-34,Men,Aalborg,H50 Vocational bachelors educations,A: Socialdemokratiet,0.1736343038707827,237.6153618276936,279.2535321004565,0.2040608497563429,Socialdemokratiet (A)
244,26537,45-49,Women,Tønder,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.0655036187911252,22.632643747025885,11.63202787812069,0.0336655288004647,Liberal Alliance (I)
245,9155,75-79,Women,Guldborgsund,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.6025744519024281,399.99120628616953,356.7941534080387,0.5374994201198108,Socialdemokratiet (A)
246,27771,75-79,Women,Vejle,"H2020 Upper secondary education, General (hhx, htx)",Did not vote,0.1,0.7795793965254496,2.49329489008863,0.3198256522941901,Did not vote
247,27732,55-59,Women,Vejle,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.0588582675568868,86.77000762000473,58.09424201540732,0.0394067781465661,Liberal Alliance (I)
248,23459,60-64,Men,Slagelse,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.0952526893976416,133.24605839715556,81.03759738591421,0.0579307874933462,Liberal Alliance (I)
249,4518,40-44,Men,Faaborg-Midtfyn,H50 Vocational bachelors educations,Æ: Danmarksdemokraterne,0.0729209431235982,12.843988833881191,14.557381164184095,0.0826486208942953,Danmarksdemokraterne (Æ)
250,7634,55-59,Women,Gentofte,H60 Bachelors programs,V: Venstre,0.1768423859193026,15.147862752504464,16.85190768658051,0.1967361080092975,Venstre (V)
251,23429,45-49,Men,Slagelse,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.1292975342204168,133.1779478504911,80.73739318575268,0.0783849430539457,Liberal Alliance (I)
252,5564,70-74,Women,Faxe,H50 Vocational bachelors educations,A: Socialdemokratiet,0.3476821104827645,75.3520521714429,73.30944831680445,0.3382573264377976,Socialdemokratiet (A)
253,3289,25-29,Men,Copenhagen,H40 Short cycle higher education,Did not vote,0.1,209.71513111039167,775.065576264858,0.3695801882110606,Did not vote
